event,label,time
experiment_start,,34.14539789999253
welcome_start,welcome,34.15170949998719
welcome_audio_end,welcome,45.6942260999931
welcome_end,welcome,45.69433859999117
faces_shown_start,faces_shown,45.694457499994314
